ds,y_PRED,y_MEAN,y_Q10,y_Q90
2025-08-14 08:00:00,5234.35,5234.35,4427.094,6058.982
2025-08-14 08:15:00,5252.086,5252.086,4394.874,6130.217
2025-08-14 08:30:00,5269.682,5269.682,4409.592,6123.19
2025-08-14 08:45:00,5293.186,5293.186,4479.004,6154.23
2025-08-14 09:00:00,5331.804,5331.804,4476.234,6215.451
2025-08-14 09:15:00,5356.852,5356.852,4512.974,6276.27
2025-08-14 09:30:00,5377.03,5377.03,4511.686,6308.472
2025-08-14 09:45:00,5408.918,5408.918,4457.974,6363.48
2025-08-14 10:00:00,5416.588,5416.588,4432.292,6457.348
2025-08-14 10:15:00,5421.498,5421.498,4451.188,6453.428
2025-08-14 10:30:00,5434.463,5434.463,4465.07,6448.364
2025-08-14 10:45:00,5423.354,5423.354,4450.606,6402.366
2025-08-14 11:00:00,5443.614,5443.614,4400.364,6499.566
2025-08-14 11:15:00,5439.954,5439.954,4422.262,6502.718
2025-08-14 11:30:00,5427.778,5427.778,4387.74,6527.342
2025-08-14 11:45:00,5403.43,5403.43,4375.062,6485.136
2025-08-14 12:00:00,5405.108,5405.108,4396.476,6401.748
2025-08-14 12:15:00,5398.133,5398.133,4363.472,6402.686
2025-08-14 12:30:00,5391.49,5391.49,4382.022,6335.918
2025-08-14 12:45:00,5409.21,5409.21,4484.994,6343.81
2025-08-14 13:00:00,5399.69,5399.69,4465.58,6352.145
2025-08-14 13:15:00,5397.837,5397.837,4526.782,6318.216
2025-08-14 13:30:00,5388.854,5388.854,4557.686,6324.037
2025-08-14 13:45:00,5393.62,5393.62,4542.083,6315.806
2025-08-14 14:00:00,5386.327,5386.327,4522.6,6384.988
2025-08-14 14:15:00,5342.501,5342.501,4529.991,6314.165
2025-08-14 14:30:00,5353.11,5353.11,4510.313,6286.253
2025-08-14 14:45:00,5323.294,5323.294,4476.946,6213.094
2025-08-14 15:00:00,5311.576,5311.576,4412.906,6245.684
2025-08-14 15:15:00,5295.728,5295.728,4445.49,6174.612
2025-08-14 15:30:00,5300.094,5300.094,4478.922,6178.084
2025-08-14 15:45:00,5285.786,5285.786,4505.598,6156.033
2025-08-14 16:00:00,5300.198,5300.198,4458.386,5890.186
2025-08-14 16:15:00,5292.809,5292.809,4401.194,5930.497
2025-08-14 16:30:00,5297.194,5297.194,4399.054,5913.356
2025-08-14 16:45:00,5283.374,5283.374,4456.59,5887.548
2025-08-14 17:00:00,5273.34,5273.34,4458.954,5895.166
2025-08-14 17:15:00,5250.198,5250.198,4506.752,5867.914
2025-08-14 17:30:00,5238.358,5238.358,4580.681,5840.438
2025-08-14 17:45:00,5239.247,5239.247,4567.279,5825.656
2025-08-14 18:00:00,5226.63,5226.63,4545.573,5798.3
2025-08-14 18:15:00,5188.184,5188.184,4574.52,5784.97
2025-08-14 18:30:00,5194.324,5194.324,4516.542,5790.542
2025-08-14 18:45:00,5175.738,5175.738,4511.408,5771.951
2025-08-14 19:00:00,5159.902,5159.902,4500.768,5781.558
2025-08-14 19:15:00,5161.715,5161.715,4508.188,5746.672
2025-08-14 19:30:00,5180.284,5180.284,4487.402,5753.348
2025-08-14 19:45:00,5155.36,5155.36,4473.677,5762.569
2025-08-14 20:00:00,5234.353,5234.353,4528.303,5823.686
2025-08-14 20:15:00,5231.39,5231.39,4518.908,5839.696
2025-08-14 20:30:00,5230.254,5230.254,4584.538,5795.581
2025-08-14 20:45:00,5217.812,5217.812,4635.408,5764.844
2025-08-14 21:00:00,5229.286,5229.286,4668.737,5779.6
2025-08-14 21:15:00,5221.56,5221.56,4738.593,5795.002
2025-08-14 21:30:00,5220.824,5220.824,4800.87,5785.856
2025-08-14 21:45:00,5241.45,5241.45,4752.058,5793.815
2025-08-14 22:00:00,5247.731,5247.731,4749.016,5800.46
2025-08-14 22:15:00,5245.844,5245.844,4774.824,5806.992
2025-08-14 22:30:00,5249.486,5249.486,4728.088,5810.021
2025-08-14 22:45:00,5232.03,5232.03,4763.364,5793.832
2025-08-14 23:00:00,5228.857,5228.857,4719.323,5825.903
2025-08-14 23:15:00,5232.369,5232.369,4717.935,5809.16
2025-08-14 23:30:00,5232.951,5232.951,4701.358,5822.947
2025-08-14 23:45:00,5221.1,5221.1,4687.78,5815.912
